Scientific Name,ID
Leptotrichia sp. HMP_JCVI_SC0108,1409829
candidate division TM7 bacterium HMP_JCVI_SC0107,1409902
Leptotrichia sp. HMP_JCVI_SC0106,1409828
Prevotella saccharolytica HMP_JCVI_SC0105,1409986
Bergeyella sp. HMP_JCVI_SC0104,1409793
Selenomonas sp. HMP_JCVI_SC0103,1409847
Lachnospiraceae bacterium HMP_JCVI_SC0140,1409917
bacterium HMP_JCVI_SC0102,1409869
candidate division TM7 bacterium HMP_JCVI_SC0101,1409901
Bergeyella sp. HMP_JCVI_SC0100,1409792
Streptococcus mutans HMP_JCVI_SC0099,1410012
Streptococcus mutans HMP_JCVI_SC0098,1410011
Bergeyella sp. HMP_JCVI_SC0136,1409798
Leptotrichia sp. HMP_JCVI_SC0138,1409831
Bergeyella sp. HMP_JCVI_SC0137,1409799
Metazoa,33208
Euphausia crystallorophias,48141
Erythranthe guttata,4155
Blastobotrys adeninivorans,409370
Mayetiola destructor,39758
food fermentation metagenome,1154581
Trifolium repens,3899
Theropithecus gelada,9565
Symphalangus syndactylus,9590
Sapajus xanthosternos,174599
Saimiri boliviensis,27679
Saguinus oedipus,9490
Prolemur simus,1328070
Perodicticus potto edwarsi,9473
Papio anubis,9555
Nycticebus bengalensis,261741
Nomascus leucogenys,61853
Mandrillus sphinx,9561
Loris lydekkerianus,300163
Lophocebus aterrimus,75566
Lepilemur ruficaudatus,78866
Leontopithecus rosalia,30588
Lagothrix lagotricha,9519
Hapalemur griseus,13557
Galago moholi,30609
Eulemur rufus,859983
Erythrocebus patas,9538
Chiropotes albinasus,198627
Cheirogaleus medius,9460
Cercocebus chrysogaster,75569
Cercopithecus albogularis,867370
Callithrix pygmaea,9493
Callithrix geoffroyi,52231
Plecturocebus cupreus,202457
Cacajao calvus,30596
Avahi laniger,122246
Ateles belzebuth,9507
Aotus azarai,30591
Alouatta caraya,9502
Ardenna tenuirostris,48684
Larimichthys crocea,215358
Gossypium arboreum,29729
Chloris chloris,37601
Yersinia pestis,632
Fragaria x ananassa,3747
Pyrus communis,23211
microbial mat metagenome,527640
Pagurus bernhardus,174397
Plasmodium falciparum UGK 707.3,1050257
Anopheles albimanus,7167
Anopheles quadriannulatus,34691
Strongylocentrotus purpuratus,7668
Trialeurodes abutilonea,176123
Human herpesvirus 1 strain KOS,10306
Viruses,10239
Candida albicans SC5314,237561
Microtus agrestis,29092
Pelomonas sp. ORNL_6EZ5-Gt_2_Pl1-1,1394005
Mycobacterium tuberculosis str. Erdman = ATCC 35801,652616
unidentified archaeon,13776
Cryptococcus sp.,52038
Cryptococcus neoformans,5207
Synechococcus phage S-RIM8,756278
Micromonas pusilla virus 12T,755272
Vibrio phage PWH3a-P1,754058
Pseudoalteromonas phage pYD6-A,754052
Rhodovulum phage RS1,754056
Micromonas pusilla virus PL1,373997
Synechococcus phage S-CBP4,754059
Ostreococcus lucimarinus virus OlV3,754062
Vibrio phage nt-1,115992
Puccinia triticina Race 161,664263
Aplysia californica,6500
Vibrio phage 11895-B1,754075
Synechococcus phage S-CBP42,461711
Vibrio phage VBM1,754074
Cellulophaga phage phiST,756282
Micromonas pusilla virus SP1,373996
Tetraselmis viridis virus N1,756284
Cyanophage KBS-S-1A,889952
Methylophilales phage HIM624-A,889949
Vibrio phage VBP47,754073
Vibrio phage VBP32,754072
Dengue virus 2,11060
Plasmodium falciparum ML-14,685970
Plasmodium falciparum MaliPS096_E11,1036727
Plasmodium falciparum FCH/4,1036724
Plasmodium falciparum CAMP/Malaysia,5835
Plasmodium falciparum NF135/5.C10,1036726
Plasmodium falciparum Tanzania (2000708),1036725
Plasmodium falciparum Vietnam Oak-Knoll (FVO),1036723
Plasmodium falciparum 7G8,57266
Plasmodium falciparum Palo Alto/Uganda,57270
Plasmodium falciparum UGK 661.1,1050255
Plasmodium falciparum UGK 674.4,1050256
Plasmodium falciparum UGK 815.1,1050259
Plasmodium falciparum UGK 730.2,1050258
Plasmodium falciparum UGK 408.2,1050252
Plasmodium falciparum UGK 443.2,1050251
Plasmodium falciparum UGK 659.1,1050254
Plasmodium falciparum UGK 396.1,1050250
Plasmodium falciparum UGK 432.4,1050253
Bartonella elizabethae Re6043vi,1094554
Bartonella birtlesii LL-WM9,1094552
Bartonella sp. DB5-6,1094755
Bartonella melophagi K-2C,1094557
Bartonella vinsonii subsp. arupensis OK-94-513,1094562
Bartonella washoensis Sb944nv,1094563
Bartonella tamiae Th239,1094558
Bartonella taylorii 8TBB,1094560
Bartonella washoensis 085-0475,1094564
Bartonella vinsonii subsp. arupensis Pm136co,1094561
Bartonella tamiae Th307,1094559
Bartonella alsatica IBS 382,1094551
Bartonella rattimassiliensis 15908,1094556
Houttuynia cordata,16752
Cunninghamia lanceolata,28977
Diospyros malabarica,413755
Cedrus libani,93692
Sciadopitys verticillata,28979
Hibiscus cannabinus,229543
Boehmeria nivea,83906
Salvia rosmarinus,39367
Allamanda cathartica,52818
Tanacetum parthenium,127999
Inula helenium,55635
Colchicum autumnale,45005
Acorus americanus,263995
Ephedra sinica,33152
Yucca filamentosa,55960
Smilax bona-nox,50510
Mycobacterium tuberculosis W-148,659019
Encephalitozoon cuniculi,6035
Naja nigricollis,8654
Lasiodora parahybana,268490
Bothrops atrox,8725
Bitis arietans,8692
Crotalus atrox,8730
Oxyuranus scutellatus scutellatus,8667
Ribes nigrum,78511
Aeromonas sp.,647
Leishmania aethiopica,5667
Cryptosporidium meleagridis,93969
Spirometra erinaceieuropaei,99802
Enterobius vermicularis,51028
Schistosoma rodhaini,6188
Schistosoma curassoni,6186
Salmonella enterica subsp. enterica serovar Coeln,399584
Salmonella enterica subsp. enterica serovar Muenchen,596
Salmonella enterica subsp. enterica serovar Bareilly,58096
Salmonella enterica subsp. enterica serovar Rubislaw,598
Salmonella enterica subsp. enterica serovar Agona,58095
Salmonella enterica subsp. enterica serovar Tennessee,143221
Schistosomatium douthitti,38741
Protopolystoma xenopodis,117903
Aeromonas veronii,654
Staphylococcus aureus subsp. aureus TW20,663951
Bordetella pertussis 18323,568706
Eimeria tenella strain Houghton,413949
Acanthoscurria geniculata,575412
Podoces hendersoni,257846
Machlolophus spilonotus,1356389
Parus major,9157
Capsicum annuum,4072
Tetrahymena borealis,5893
Tetrahymena malaccensis,5901
Tetrahymena elliotti,5897
Plasmodium falciparum SenT128.09,1107504
Plasmodium falciparum SenT086.09,1107498
Plasmodium falciparum SenV34.04,871283
Plasmodium falciparum SenP08.04,871278
Plasmodium falciparum SenV35.04,871282
Plasmodium falciparum SenP11.02,871276
Plasmodium falciparum SenP26.04,871275
Plasmodium falciparum SenP60.02,871285
Plasmodium falciparum SenP31.01,871284
Plasmodium falciparum SenT28.04,871280
Plasmodium falciparum SenP19.04,871277
Plasmodium falciparum SenP05.02,871286
Saccharomyces cerevisiae CEN.PK113-7D,889517
Gyrodactylus salaris,37629
Mirabilis jalapa,3538
Stramenopiles,33634
Dinoponera,369122
Brugia timori,42155
Plasmodium gallinaceum,5849
Proteobacteria bacterium ORNL_6EZ5-Gt_2_Pl2-119,1394157
Veillonellaceae bacterium ORNL_6EZ3_F_Cy59,1394147
Veillonellaceae bacterium ORNL_6EZ3_F_Cy55,1394146
Subdoligranulum sp. ORNL_6EZ5-Gt_4_Pl1-34,1394032
Ruminococcaceae bacterium ORNL_6EZ5-Gt_4_Pl1-39,1394145
Ruminococcaceae bacterium hmp_mda_pilot_jcvi_0012,1394144
Rhizobium sp. ORNL_6EZ5-Gt_4_Pl1-31,1394031
Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl2-128,1394030
Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl2-123,1394029
Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-29,1394028
Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-25,1394027
Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-24,1394026
Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-23,1394025
Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-22,1394024
Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-21,1394023
Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-20,1394022
Phascolarctobacterium sp. ORNL_6EZ5-Gt_1_Pl2-107,1394021
Pelomonas sp. ORNL_6EZ5-Gt_8_Pl3-183,1394020
Pelomonas sp. ORNL_6EZ5-Gt_8_Pl3-181,1394019
Pelomonas sp. ORNL_6EZ5-Gt_8_Pl3-176,1394018
Pelomonas sp. ORNL_6EZ5-Gt_8_Pl1-85,1394017
Pelomonas sp. ORNL_6EZ5-Gt_7_Pl1-77,1394016
Pelomonas sp. ORNL_6EZ5-Gt_7_Pl1-73,1394015
Pelomonas sp. ORNL_6EZ5-Gt_7_Pl1-69,1394014
Pelomonas sp. ORNL_6EZ5-Gt_7_Pl1-65,1394013
Pelomonas sp. ORNL_6EZ5-Gt_7_Pl1-64,1394012
Pelomonas sp. ORNL_6EZ5-Gt_4_Pl2-134,1394011
Pelomonas sp. ORNL_6EZ5-Gt_4_Pl2-131,1394010
Pelomonas sp. ORNL_6EZ5-Gt_4_Pl1-44,1394009
Pelomonas sp. ORNL_6EZ5-Gt_4_Pl1-43,1394008
Pelomonas sp. ORNL_6EZ5-Gt_4_Pl1-42,1394007
Pelomonas sp. ORNL_6EZ5-Gt_3_Pl1-30,1394006
Pelomonas sp. ORNL_6EZ5-Gt_1_Pl2-106,1393991
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl2-173,1394004
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl2-172,1394003
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl2-169,1394002
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl2-168,1394001
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl2-167,1394000
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-99,1393999
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-97,1393998
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-96,1393997
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-93,1393996
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-92,1393995
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-88,1393994
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-87,1393993
Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-86,1393992
Oscillibacter sp. ORNL_6EZ5-Gt_3_Pl1-28,1393990
Oscillibacter sp. ORNL_6EZ5-Gt_1_Pl2-110,1393989
Oscillibacter sp. ORNL_6EZ5-Gt_1_Pl2-100,1393988
Lactobacillales bacterium hmp_mda_pilot_jcvi_0010,1394156
Lachnospiraceae bacterium ORNL_6EZ5-Gt_6_Pl2-150,1394099
Lachnospiraceae bacterium ORNL_6EZ3_SD_38,1394092
Lachnospiraceae bacterium ORNL_6EZ3_SD_35,1394091
Lachnospiraceae bacterium ORNL_2UT_Ab5152_182,1394090
Lachnospiraceae bacterium ORNL_2UT_Ab5152_178,1394089
Lachnospiraceae bacterium ORNL_2UT_Ab5152_176,1394088
Lachnospiraceae bacterium ORNL_2UT_Ab5152_172,1394087
Lachnospiraceae bacterium ORNL_2UT_Ab5152_171,1394086
Lachnospiraceae bacterium ORNL_2UT_Ab5152_170,1394085
Lachnospiraceae bacterium ORNL_2UT_Ab5152_169,1394084
Lachnospiraceae bacterium ORNL_2UT_Ab5152_168,1394083
Lachnospiraceae bacterium ORNL_2UT_Ab5152_166,1394082
Lachnospiraceae bacterium ORNL_2UT_Ab5152_165,1394081
Lachnospiraceae bacterium ORNL_2UT_Ab5152_163,1394080
Lachnospiraceae bacterium ORNL_2UT_Ab5152_161,1394079
Lachnospiraceae bacterium ORNL_2UT_Ab5152_160,1394078
Lachnospiraceae bacterium ORNL_2UT_Ab5152_159,1394077
Lachnospiraceae bacterium ORNL_2UT_Ab5152_158,1394076
Lachnospiraceae bacterium ORNL_2UT_Ab5152_157,1394075
Lachnospiraceae bacterium ORNL_2UT_Ab5152_155,1394074
Lachnospiraceae bacterium ORNL_2UT_Ab5152_152,1394073
Lachnospiraceae bacterium ORNL_2UT_Ab5152_151,1394072
Lachnospiraceae bacterium ORNL_2UT_Ab5152_150,1394071
Lachnospiraceae bacterium ORNL_2UT_Ab5152_149,1394070
Lachnospiraceae bacterium ORNL_2UT_Ab5152_148,1394069
Lachnospiraceae bacterium ORNL_2UT_Ab5152_147,1394068
Lachnospiraceae bacterium ORNL_2UT_Ab5152_145,1394067
Lachnospiraceae bacterium ORNL_2UT_Ab5152_144,1394066
Lachnospiraceae bacterium hmp_mda_pilot_jcvi_0016,1394064
Lachnospiraceae bacterium ORNL_2UT_Ab5152_143,1394065
Lachnospiraceae bacterium hmp_mda_pilot_jcvi_0011,1394063
Gordonibacter sp. ORNL_6EZ5-Gt_7_Pl2-158,1393987
Geobacter sp. ORNL_6EZ5-Gt_5_Pl1-57,1393986
Flavobacteriia bacterium hmp_mda_pilot_jcvi_0014,1394153
Flavobacteriaceae bacterium ORNL_1OR_Ab54_110,1394151
Firmicutes bacterium ORNL_2OR_SB_170,1394150
Coprobacillus sp. ORNL_6EZ5-Gt_1_Pl2-112,1393982
Clostridiales bacterium ORNL_6EZ5-Gt_9_Pl2-165,1394123
Dorea sp. hmp_mda_pilot_jcvi_0013,1393985
Clostridiales bacterium ORNL_6EZ5-Gt_5_Pl1-54,1394120
Clostridiales bacterium ORNL_6EZ5-Gt_3_Pl2-125,1394118
Clostridiales bacterium ORNL_6EZ3_SF_67,1394117
Clostridiales bacterium ORNL_6EZ3_SF_51,1394116
Clostridiales bacterium ORNL_6EZ3_SF_49,1394115
Clostridiales bacterium ORNL_6EZ3_SF_47,1394114
Clostridiales bacterium ORNL_6EZ3_SF_46,1394113
Clostridiales bacterium ORNL_6EZ3_SF_43,1394112
Clostridiales bacterium ORNL_6EZ3_SD_37,1394111
Clostridiales bacterium ORNL_2OR_SG_389,1394110
Clostridiales bacterium ORNL_2OR_SD_357,1394109
Clostridiales bacterium ORNL_2OR_SA_143_Oral,1394108
Clostridiales bacterium ORNL_2OR_ORNL_218,1394107
Clostridiales bacterium ORNL_1OR_Ab54_54,1394106
Clostridiales bacterium ORNL_1OR_Ab51_62,1394105
Clostridiales bacterium hmp_mda_pilot_jcvi_0015,1394104
Clostridiales bacterium hmp_mda_pilot_jcvi_0009,1394103
Clostridiales bacterium hmp_mda_pilot_jcvi_0006,1394102
Butyricicoccus sp. ORNL_6EZ5-Gt_6_Pl2-147,1393981
Butyricicoccus sp. ORNL_6EZ5-Gt_4_Pl1-35,1393980
Blautia sp. ORNL_6EZ5-Gt_6_Pl2-149,1393978
Bacteroidetes bacterium ORNL_1UT_ORNL_28,1394140
Bacteroidales bacterium ORNL_2OR_SD_356,1394139
Anaerovorax sp. ORNL_6EZ5-Gt_3_Pl2-127,1393975
Pediculus humanus,121225
Morus notabilis,981085
Pseudomonas aeruginosa D8_AMT0041-1,990324
Pseudomonas aeruginosa E10_AMT0066-3,990325
Pseudomonas aeruginosa G3_AMT0076-2,990334
Pseudomonas aeruginosa F5_AMT0074-1,990331
Pseudomonas aeruginosa E8_AMT0066-1,990327
Pseudomonas aeruginosa AMT0071-2,694533
Pseudomonas aeruginosa D7_AMT0036-3,990323
Pseudomonas aeruginosa E1_AMT0047-3,990326
Pseudomonas aeruginosa D2_AMT0033-1,990320
Pseudomonas aeruginosa D5_AMT0036-1,990322
Pseudomonas aeruginosa F10_AMT0075-3,990328
Pseudomonas aeruginosa F11_AMT0075-4,990329
Pseudomonas aeruginosa G10_NC-AMT0101-3,990333
Pseudomonas aeruginosa D3_AMT0033-2,990321
Pseudomonas aeruginosa D10_AMT0041-3,990318
Pseudomonas aeruginosa G4_AMT0076-3,990335
Pseudomonas aeruginosa D12_AMT0047-2,990319
Pseudomonas aeruginosa F7_AMT0074-3,990332
Pseudomonas aeruginosa G8_NC-AMT0101-1,990336
Pseudomonas aeruginosa F1_AMT0071-3,990330
Candida albicans 24F,1040612
Candida albicans 28I,1040631
Candida albicans 23P,1040607
Candida albicans 23R,1040604
Candida albicans 24A,1040609
Candida albicans 28H,1040623
Candida albicans 18E,1040619
Candida albicans 24E,1040620
Candida albicans 25P,1040629
Candida albicans 23F,1040630
Candida albicans 25N,1040608
Candida albicans 22K,1040626
Candida albicans 11C,1040627
Candida albicans 11E,1040611
Candida albicans 23B,1040605
Candida albicans 28C,1041952
Candida albicans 25M,1040624
Candida albicans 23K,1040615
Candida albicans 28A,1040632
Candida albicans 24C,1040610
Candida albicans 25O,1040622
Candida albicans 22O,1040625
Candida albicans 23C,1040613
Candida albicans 23Q,1040606
Candida albicans 18M,1040616
Candida albicans 18J,1040628
Candida albicans 22F,1040614
Candida albicans 18K,1040618
Candida albicans 23G,1040621
Candida albicans 22C,1040617
Escherichia coli PBD3,1017045
Mycobacterium tuberculosis HT1157,1017075
Mycobacterium tuberculosis HT1117,1017057
Mycobacterium tuberculosis mc(2)6020-D,1017089
Escherichia coli PBA1,1027269
Mycobacterium tuberculosis HT1164,1017080
Mycobacterium tuberculosis HT1119,1017059
Escherichia coli PBB13,1017037
Escherichia coli PBD22,1017052
Mycobacterium tuberculosis HT1161,1017079
Escherichia coli PBC6,1017039
Mycobacterium tuberculosis HT1118,1017058
Mycobacterium tuberculosis HT1123,1017062
Mycobacterium tuberculosis HT1121,1017061
Mycobacterium tuberculosis HT1139,1017071
Escherichia coli PBC7,1017040
Mycobacterium tuberculosis HT1171,1017084
Escherichia coli PBC3,1017038
Mycobacterium tuberculosis HT1170,1017083
Mycobacterium tuberculosis HT1131,1017064
Mycobacterium tuberculosis HT1116,1017056
Escherichia coli PB10,1017033
Escherichia coli MV2C11,694529
Mycobacterium tuberculosis HT1150,1017073
Escherichia coli PBD1,1017043
Escherichia coli MV1994,694524
Mycobacterium tuberculosis HT1160,1017078
Mycobacterium tuberculosis HT1132,1017065
Mycobacterium tuberculosis HT1114,1017054
Mycobacterium tuberculosis HT1166,1017082
Escherichia coli PBD11,1017047
Mycobacterium tuberculosis mc(2)6020-C,1017087
Escherichia coli PBB4,1017034
Escherichia coli PBD19,1017049
Mycobacterium tuberculosis mc(2)6020-A,1017088
Mycobacterium tuberculosis mc(2)6020-B,1017086
Escherichia coli PBB6,1017036
Escherichia coli PBD7,1017046
Mycobacterium tuberculosis HT1137,1017069
Escherichia coli PBC22,1017042
Escherichia coli PBA5,1017031
Escherichia coli PBD20,1017050
Mycobacterium tuberculosis HT1115,1017055
Mycobacterium tuberculosis HT1172,1017085
Mycobacterium tuberculosis HT1130,1017063
Escherichia coli PBD2,1017044
Escherichia coli PBD24,1017053
Mycobacterium tuberculosis HT1134,1017067
Escherichia coli PBA9,1017032
Mycobacterium tuberculosis HT1149,1017072
Mycobacterium tuberculosis HT1133,1017066
Escherichia coli PBD16,1017048
Mycobacterium tuberculosis HT1156,1017074
Mycobacterium tuberculosis HT1138,1017070
Mycobacterium tuberculosis HT1165,1017081
Mycobacterium tuberculosis HT1120,1017060
Mycobacterium tuberculosis HT1158,1017076
Escherichia coli PBD21,1017051
Escherichia coli PBB5,1017035
Escherichia coli MV2D4,694532
Mycobacterium tuberculosis HT1159,1017077
Escherichia coli PBC20,1017041
Mycobacterium tuberculosis HT1135,1017068
Mycobacterium tuberculosis KL2827,687448
Mycobacterium tuberculosis KL2826,687447
Mycobacterium tuberculosis KL2825,687446
Mycobacterium tuberculosis KL2802,687444
Mycobacterium tuberculosis KL2850,687450
Mycobacterium tuberculosis MC2_6020,687452
Mycobacterium tuberculosis KL2851,687451
Mycobacterium tuberculosis KL2801,687443
Mycobacterium tuberculosis KL2803,687445
Mycobacterium tuberculosis KL2849,687449
Escherichia coli MV7505,694522
Escherichia coli MV4241,694514
Escherichia coli MV7502,694520
Escherichia coli MV4242,694515
Escherichia coli MV4244,694517
Pseudomonas aeruginosa PAO1LM06,990342
Pseudomonas aeruginosa PAO1LM05,990341
Pseudomonas aeruginosa PAO1LM04,990340
Pseudomonas aeruginosa PAO1LM03,990339
Pseudomonas aeruginosa PAO1LM02,990338
Pseudomonas aeruginosa PAO1LM01,990337
Pseudomonas aeruginosa PAO1,208964
Escherichia coli MV2B10,694527
Escherichia coli MV7506,694523
Escherichia coli MV7501,694519
Escherichia coli MV2A6,694525
Escherichia coli MV2B9,694528
Escherichia coli MV2C9,694530
Pseudomonas aeruginosa PAO1LM09,990345
Pseudomonas aeruginosa PAO1LM08,990344
Pseudomonas aeruginosa PAO1LM07,990343
Pseudomonas aeruginosa PAO1LM13,990349
Pseudomonas aeruginosa PAO1LM12,990348
Pseudomonas aeruginosa PAO1LM11,990347
Pseudomonas aeruginosa PAO1LM10,990346
Escherichia coli MV4246,694518
Escherichia coli MV7503,694521
Escherichia coli MV4243,694516
Escherichia coli MV2A9,694526
Escherichia coli MV2D10,694531
Mycobacterium tuberculosis HTS1092,903513
Mycobacterium tuberculosis HTS1090,903511
Mycobacterium tuberculosis HTS1091,903512
Mycobacterium tuberculosis HTS1109,903517
Mycobacterium tuberculosis HTS1108,903516
Mycobacterium tuberculosis HTS1093,903514
Mycobacterium tuberculosis HTS1105,903515
Mycobacterium tuberculosis HTS1110,903518
Paramecium tetraurelia,5888
Plasmodium vivax India VII,1077284
Cyanophage MED4-117,889954
Synechococcus phage S-RIM2,687800
Sulfitobacter phage pCB2047-A,754045
Rhizobium phage RR1-A,929833
Emiliania huxleyi virus 43,889960
Emiliania huxleyi virus 207,181214
Synechococcus phage S-CAM8,754038
Aeromonas phage pIS4-A,754050
Vibrio phage VD1,754057
Cyanophage P-SS1,889957
Vibrio phage pYD21-A,754049
Synechococcus phage S-IOM18,754039
Synechococcus phage S-RIP2,754040
Tetraselmis viridis virus S20,754070
Synechococcus phage S-CBM2,351708
Synechococcus phage S-CBP2,756277
Cyanophage P-RSM3,536446
Cyanophage P-RSM1,536444
Vibrio phage pYD38-A,754051
Prochlorococcus phage MED4-184,889955
Schizosaccharomyces pombe NCYC132,941278
Phytophthora phaseoli race F_18,887082
Phytophthora infestans PIC99189,887081
Phytophthora mirabilis PIC 99114,451108
Enterococcus faecalis Merz96,565645
Ostreococcus lucimarinus virus OlV6,754065
Puccinia triticina PRTUS35,664262
Pseudomonas aeruginosa PA14,652611
Enterococcus faecium Com15,565663
Schizosaccharomyces cryophilus OY26,653667
Ostreococcus lucimarinus virus OlV4,754063
Polistes canadensis,91411
Odobenus rosmarus divergens,9708
[Clostridium] innocuum 6_1_30,450752
Toxoplasma gondii RH,383379
Plasmodium vivax North Korean,1035514
Plasmodium vivax Brazil I,1033975
Plasmodium vivax Mauritania I,1035515
Emiliania huxleyi virus PS401,754068
Loktanella phage pCB2051-A,754044
Sulfitobacter phage pCB2047-C,754043
Cyanophage Syn30,536474
Rhodobacter phage RC1,754055
Cyanophage P-RSM6,929832
Dunaliella viridis virus SI2,754069
Cyanophage Syn10,536472
Emiliania huxleyi virus 208,181215
Psychrobacter phage pOW20-A,754048
Paenibacillus phage PG1,754053
Synechococcus phage S-CBP3,756276
Synechococcus phage S-CAM1,754037
Synechococcus phage S-SKS1,754042
Neurospora crassa OR74A,367110
Schizosaccharomyces japonicus yFS275,402676
Salpingoeca rosetta,946362
Schizosaccharomyces pombe SPK1820,941279
Magnaporthe oryzae 70-15,242507
Fusarium oxysporum MN25,660028
Fusarium oxysporum FOL 4287,660037
Fusarium oxysporum NRRL 32931,660029
Fusarium oxysporum 247,660030
Fusarium oxysporum Fov24500,660026
Puccinia triticina Race 9,664264
Puccinia striiformis PST-1,931979
Puccinia striiformis PST-127,931978
Mycobacterium tuberculosis SUMu007,675518
Mycobacterium tuberculosis SUMu009,675520
Mycobacterium tuberculosis SUMu010,675521
Mycobacterium tuberculosis SUMu002,675513
Mycobacterium tuberculosis SUMu005,675516
Mycobacterium tuberculosis SUMu006,675517
Mycobacterium tuberculosis SUMu008,675519
Mycobacterium tuberculosis SUMu011,675522
Mycobacterium tuberculosis SUMu012,675523
Mycobacterium tuberculosis 8104-2A,593264
Mycobacterium tuberculosis 7604-4,593260
Mycobacterium tuberculosis 10403-4,593248
Mycobacterium tuberculosis 10403-7,593249
Mycobacterium tuberculosis 6404-3B,593256
Mycobacterium tuberculosis 10403-1,593245
Mycobacterium tuberculosis 7604-2,593259
Mycobacterium tuberculosis 7904-2,593262
Mycobacterium tuberculosis 15304-3A,593254
Mycobacterium tuberculosis 10403-11,593247
Mycobacterium tuberculosis 11105-3,593252
Mycobacterium tuberculosis 11105-2,593251
Mycobacterium tuberculosis 10403-10,593246
Mycobacterium tuberculosis 10403-8,593250
Mycobacterium tuberculosis 8104-1C,593263
Mycobacterium tuberculosis 6404-1B,593255
Mycobacterium tuberculosis 7904-1,593261
Mycobacterium tuberculosis 7404-1,593258
Mycobacterium tuberculosis 15304-1B,593253
Mycobacterium tuberculosis 6404-A1,593257
Vibrio splendidus,29497
Vibrio alginolyticus 12G01,314288
Streptococcus pyogenes MGAS15029,530017
Methylobacterium extorquens AM1,272630
Staphylococcus aureus subsp. aureus WW2703/97,585161
Staphylococcus aureus subsp. aureus 67-331,585131
Staphylococcus aureus subsp. aureus WW2707/97,585142
Staphylococcus aureus subsp. aureus M859,585141
Staphylococcus aureus subsp. aureus HT20010559,585138
Staphylococcus aureus subsp. aureus 4030,585122
Staphylococcus aureus subsp. aureus 69-412,585135
Staphylococcus aureus subsp. aureus 58-362,585127
Staphylococcus aureus subsp. aureus 66-1888,585130
Staphylococcus aureus subsp. aureus M1016,585139
Streptococcus pyogenes MGAS9945,529978
Streptococcus pyogenes MGAS9955,529979
Streptococcus pyogenes MGAS9958,529980
Streptococcus pyogenes MGAS9959,529981
Streptococcus pyogenes MGAS9921,529972
Streptococcus pyogenes MGAS9969,529982
Streptococcus pyogenes MGAS10738,529952
Streptococcus pyogenes MGAS10870,530008
Streptococcus pyogenes MGAS10874,530009
Streptococcus pyogenes MGAS15001,530010
Streptococcus pyogenes MGAS15005,530011
Streptococcus pyogenes MGAS15009,530012
Streptococcus pyogenes MGAS15013,530013
Streptococcus pyogenes MGAS9881,529961
Streptococcus pyogenes MGAS3475,529960
Streptococcus pyogenes MGAS3452,529959
Streptococcus pyogenes MGAS3397,529958
Streptococcus pyogenes MGAS10044,529994
Streptococcus pyogenes MGAS10048,529995
Streptococcus pyogenes MGAS10398,529996
Streptococcus pyogenes MGAS10742,529997
Streptococcus pyogenes MGAS10830,529998
Streptococcus pyogenes MGAS10834,529999
Streptococcus pyogenes MGAS10838,530000
Streptococcus pyogenes MGAS10842,530001
Streptococcus pyogenes MGAS10846,530002
Streptococcus pyogenes MGAS10850,530003
Streptococcus pyogenes MGAS10854,530004
Streptococcus pyogenes MGAS10858,530005
Streptococcus pyogenes MGAS10863,530006
Streptococcus pyogenes MGAS10866,530007
Streptococcus pyogenes MGAS3370,529947
Streptococcus pyogenes MGAS3393,529957
Streptococcus pyogenes MGAS3385,529956
Streptococcus pyogenes MGAS10006,529955
Streptococcus pyogenes MGAS10003,529954
Streptococcus pyogenes MGAS10002,529953
Streptococcus pyogenes MGAS9908,529968
Streptococcus pyogenes MGAS9897,529965
Streptococcus pyogenes MGAS9973,529983
Streptococcus pyogenes MGAS9978,529984
Streptococcus pyogenes MGAS9983,529985
Streptococcus pyogenes MGAS9884,529962
Streptococcus pyogenes MGAS9911,529969
Streptococcus pyogenes MGAS15200,530030
Streptococcus pyogenes MGAS9901,529966
Streptococcus pyogenes MGAS9926,529973
Streptococcus pyogenes MGAS9913,529970
Streptococcus pyogenes MGAS9930,529974
Streptococcus pyogenes MGAS9937,529976
Streptococcus pyogenes MGAS9941,529977
Streptococcus pyogenes MGAS10029,529991
